EMS_0004,EMS_1126,EMS_0107,Limit
7.6,6.5,50,12.6
7.6,6.5,60,13.2
7.6,6.5,70,13.8
7.6,6.5,80,14.3
7.6,6.5,90,14.8
7.6,6.5,100,15.2
7.6,6.5,110,15.6
7.6,6.5,120,16
7.6,6.5,130,16.4
7.6,6.5,140,16.7
7.6,6.5,150,17.1
7.6,6.5,160,17.4
7.6,6.5,170,17.7
7.6,6.5,180,18
7.6,6.5,190,18.3
7.6,6.5,200,18.5
7.6,6.5,210,18.8
7.6,6.5,220,19.1
7.6,6.5,230,19.3
7.6,6.5,243,19.5
7.6,7,8,10.6
7.6,7,15,10.7
7.6,7,20,11.2
7.6,7,30,12.1
7.6,7,40,12.9
7.6,7,50,13.6
7.6,7,60,14.3
7.6,7,70,14.9
7.6,7,80,15.4
7.6,7,90,15.9
7.6,7,100,16.4
7.6,7,110,16.8
7.6,7,120,17.3
7.6,7,130,17.7
7.6,7,140,18
7.6,7,150,18.4
7.6,7,160,18.7
7.6,7,170,19.1
7.6,7,180,19.4
7.6,7,190,19.7
7.6,7,200,20
7.6,7,210,20.2
7.6,7,220,20.5
7.6,7,230,20.8
7.6,7,243,21
7.6,7.5,8,11.4
7.6,7.5,15,11.5
7.6,7.5,20,12
7.6,7.5,30,12.9
7.6,7.5,40,13.8
7.6,7.5,50,14.6
7.6,7.5,60,15.3
7.6,7.5,70,15.9
7.6,7.5,80,16.5
7.6,7.5,90,17
7.6,7.5,100,17.6
7.6,7.5,110,18
7.6,7.5,120,18.5
7.6,7.5,130,18.9
7.6,7.5,140,19.3
7.6,7.5,150,19.7
7.6,7.5,160,20.1
7.6,7.5,170,20.4
7.6,7.5,180,20.8
7.6,7.5,190,21.1
7.6,7.5,200,21.4
7.6,7.5,210,21.7
7.6,7.5,220,22
7.6,7.5,230,22.3
7.6,7.5,243,22.5
7.6,8,8,12.2
7.6,8,15,12.3
7.6,8,20,12.8
7.6,8,30,13.8
7.6,8,40,14.7
7.6,8,50,15.5
7.6,8,60,16.3
7.6,8,70,17
7.6,8,80,17.6
7.6,8,90,18.2
7.6,8,100,18.7
7.6,8,110,19.2
7.6,8,120,19.7
7.6,8,130,20.2
7.6,8,140,20.6
7.6,8,150,21
7.6,8,160,21.4
7.6,8,170,21.8
7.6,8,180,22.2
7.6,8,190,22.5
7.6,8,200,22.8
7.6,8,210,23.1
7.6,8,220,23.5
7.6,8,230,23.8
7.6,8,243,24
7.6,8.5,8,13
7.6,8.5,15,13.1
7.6,8.5,20,13.6
7.6,8.5,30,14.6
7.6,8.5,40,15.6
7.6,8.5,50,16.5
7.6,8.5,60,17.3
7.6,8.5,70,18
7.6,8.5,80,18.7
7.6,8.5,90,19.3
7.6,8.5,100,19.9
7.6,8.5,110,20.4
7.6,8.5,120,21
7.6,8.5,130,21.4
7.6,8.5,140,21.9
7.6,8.5,150,22.3
7.6,8.5,160,22.7
7.6,8.5,170,23.1
7.6,8.5,180,23.5
7.6,8.5,190,23.9
7.6,8.5,200,24.3
7.6,8.5,210,24.6
7.6,8.5,220,24.9
7.6,8.5,230,25.2
7.6,8.5,243,25.5
7.6,9,8,13.8
7.6,9,15,13.9
7.6,9,20,14.4
7.6,9,30,15.5
7.6,9,40,16.5
7.6,9,50,17.5
7.6,9,60,18.3
7.6,9,70,19.1
7.6,9,80,19.8
7.6,9,90,20.5
7.6,9,100,21.1
7.6,9,110,21.6
7.6,9,120,22.2
7.6,9,130,22.7
7.6,9,140,23.2
7.6,9,150,23.6
7.6,9,160,24.1
7.6,9,170,24.5
7.6,9,180,24.9
7.6,9,190,25.3
7.6,9,200,25.7
7.6,9,210,26
7.6,9,220,26.4
7.6,9,230,26.7
7.6,9,243,27
7.6,9.5,8,14.6
7.6,9.5,15,14.6
7.6,9.5,20,15.2
7.6,9.5,30,16.3
7.6,9.5,40,17.4
7.6,9.5,50,18.4
7.6,9.5,60,19.3
7.6,9.5,70,20.1
7.6,9.5,80,20.9
7.6,9.5,90,21.6
7.6,9.5,100,22.2
7.6,9.5,110,22.8
7.6,9.5,120,23.4
7.6,9.5,130,23.9
7.6,9.5,140,24.5
7.6,9.5,150,25
7.6,9.5,160,25.4
7.6,9.5,170,25.9
7.6,9.5,180,26.3
7.6,9.5,190,26.7
7.6,9.5,200,27.1
7.6,9.5,210,27.5
7.6,9.5,220,27.9
7.6,9.5,230,28.2
7.6,9.5,243,28.5
7.6,10,8,15.5
7.6,10,15,15.4
7.6,10,20,16
7.6,10,30,17.2
7.6,10,40,18.3
7.6,10,50,19.4
7.6,10,60,20.3
7.6,10,70,21.2
7.6,10,80,22
7.6,10,90,22.7
7.6,10,100,23.4
7.6,10,110,24
7.6,10,120,24.7
7.6,10,130,25.2
7.6,10,140,25.7
7.6,10,150,26.3
7.6,10,160,26.8
7.6,10,170,27.2
7.6,10,180,27.7
7.6,10,190,28.1
7.6,10,200,28.5
7.6,10,210,28.9
7.6,10,220,29.3
7.6,10,230,29.7
7.6,10,243,30
7.6,10.5,8,16.4
7.6,10.5,15,16.2
7.6,10.5,20,16.8
7.6,10.5,30,18
7.6,10.5,40,19.2
7.6,10.5,50,20.4
7.6,10.5,60,21.3
7.6,10.5,70,22.3
7.6,10.5,80,23.1
7.6,10.5,90,23.8
7.6,10.5,100,24.6
7.6,10.5,110,25.2
7.6,10.5,120,25.9
7.6,10.5,130,26.5
7.6,10.5,140,27
7.6,10.5,150,27.6
7.6,10.5,160,28.1
7.6,10.5,170,28.6
7.6,10.5,180,29.1
7.6,10.5,190,29.5
7.6,10.5,200,30
7.6,10.5,210,30.4
7.6,10.5,220,30.8
7.6,10.5,230,31.2
7.6,10.5,243,31.5
7.6,11,8,17.2
7.6,11,15,17
7.6,11,20,17.6
7.6,11,30,18.9
7.6,11,40,20.2
7.6,11,50,21.3
7.6,11,60,22.4
7.6,11,70,23.3
7.6,11,80,24.2
7.6,11,90,25
7.6,11,100,25.7
7.6,11,110,26.4
7.6,11,120,27.1
7.6,11,130,27.7
7.6,11,140,28.3
7.6,11,150,28.9
7.6,11,160,29.4
7.6,11,170,29.9
7.6,11,180,30.4
7.6,11,190,30.9
7.6,11,200,31.4
7.6,11,210,31.8
7.6,11,220,32.3
7.6,11,230,32.7
7.6,11,243,33
7.6,11.5,8,18.1
7.6,11.5,15,17.8
7.6,11.5,20,18.4
7.6,11.5,30,19.8
7.6,11.5,40,21.1
7.6,11.5,50,22.3
7.6,11.5,60,23.4
7.6,11.5,70,24.4
7.6,11.5,80,25.3
7.6,11.5,90,26.1
7.6,11.5,100,26.9
7.6,11.5,110,27.6
7.6,11.5,120,28.3
7.6,11.5,130,29
7.6,11.5,140,29.6
7.6,11.5,150,30.2
7.6,11.5,160,30.8
7.6,11.5,170,31.3
7.6,11.5,180,31.8
7.6,11.5,190,32.4
7.6,11.5,200,32.8
7.6,11.5,210,33.3
7.6,11.5,220,33.7
7.6,11.5,230,34.2
7.6,11.5,243,34.5
7.6,12,8,19
7.6,12,15,18.6
7.6,12,20,19.2
7.6,12,30,20.6
7.6,12,40,22
7.6,12,50,23.2
7.6,12,60,24.4
7.6,12,70,25.4
7.6,12,80,26.3
7.6,12,90,27.2
7.6,12,100,28.1
7.6,12,110,28.8
7.6,12,120,29.6
7.6,12,130,30.2
7.6,12,140,30.9
7.6,12,150,31.5
7.6,12,160,32.1
7.6,12,170,32.7
7.6,12,180,33.2
7.6,12,190,33.8
7.6,12,200,34.2
7.6,12,210,34.7
7.6,12,220,35.2
7.6,12,230,35.6
7.6,12,243,36
7.6,12.5,8,20
7.6,12.5,15,19.4
7.6,12.5,20,20
7.6,12.5,30,21.5
7.6,12.5,40,22.9
7.6,12.5,50,24.2
7.6,12.5,60,25.4
7.6,12.5,70,26.5
7.6,12.5,80,27.4
7.6,12.5,90,28.4
7.6,12.5,100,29.2
7.6,12.5,110,30
7.6,12.5,120,30.8
7.6,12.5,130,31.5
7.6,12.5,140,32.2
7.6,12.5,150,32.8
7.6,12.5,160,33.4
7.6,12.5,170,34
7.6,12.5,180,34.6
7.6,12.5,190,35.1
7.6,12.5,200,35.7
7.6,12.5,210,36.2
7.6,12.5,220,36.6
7.6,12.5,230,37.1
7.6,12.5,243,37.5
7.6,13,8,20.9
7.6,13,15,20.2
7.6,13,20,20.8
7.6,13,30,22.3
7.6,13,40,23.8
7.6,13,50,25.2
7.6,13,60,26.4
7.6,13,70,27.5
7.6,13,80,28.5
7.6,13,90,29.5
7.6,13,100,30.4
7.6,13,110,31.2
7.6,13,120,32
7.6,13,130,32.8
7.6,13,140,33.5
7.6,13,150,34.1
7.6,13,160,34.8
7.6,13,170,35.4
7.6,13,180,36
7.6,13,190,36.6
7.6,13,200,37.1
7.6,13,210,37.6
7.6,13,220,38.1
7.6,13,230,38.6
7.6,13,243,39
7.6,13.5,8,21.9
7.6,13.5,15,21
7.6,13.5,20,21.6
7.6,13.5,30,23.2
7.6,13.5,40,24.7
7.6,13.5,50,26.1
7.6,13.5,60,27.4
7.6,13.5,70,28.6
7.6,13.5,80,29.6
7.6,13.5,90,30.6
7.6,13.5,100,31.6
7.6,13.5,110,32.4
7.6,13.5,120,33.3
7.6,13.5,130,34
7.6,13.5,140,34.7
7.6,13.5,150,35.4
7.6,13.5,160,36.1
7.6,13.5,170,36.7
7.6,13.5,180,37.4
7.6,13.5,190,38
7.6,13.5,200,38.5
7.6,13.5,210,39.1
7.6,13.5,220,39.6
7.6,13.5,230,40.1
7.6,13.5,243,40.5
7.6,14,8,22.9
7.6,14,15,21.7
7.6,14,20,22.4
7.6,14,30,24
7.6,14,40,25.6
7.6,14,50,27.1
7.6,14,60,28.4
7.6,14,70,29.6
7.6,14,80,30.7
7.6,14,90,31.8
7.6,14,100,32.7
7.6,14,110,33.6
7.6,14,120,34.5
7.6,14,130,35.3
7.6,14,140,36
7.6,14,150,36.8
7.6,14,160,37.4
7.6,14,170,38.1
7.6,14,180,38.8
7.6,14,190,39.4
7.6,14,200,40
7.6,14,210,40.5
7.6,14,220,41.1
7.6,14,230,41.6
7.6,14,243,42
7.6,14.5,8,24
7.6,14.5,15,22.5
7.6,14.5,20,23.2
7.6,14.5,30,24.9
7.6,14.5,40,26.5
7.6,14.5,50,28
7.6,14.5,60,29.4
7.6,14.5,70,30.7
7.6,14.5,80,31.8
7.6,14.5,90,32.9
7.6,14.5,100,33.9
7.6,14.5,110,34.8
7.6,14.5,120,35.7
7.6,14.5,130,36.5
7.6,14.5,140,37.3
7.6,14.5,150,38.1
7.6,14.5,160,38.8
7.6,14.5,170,39.5
7.6,14.5,180,40.1
7.6,14.5,190,40.8
7.6,14.5,200,41.4
7.6,14.5,210,42
7.6,14.5,220,42.5
7.6,14.5,230,43.1
7.6,14.5,243,43.5
7.6,15,8,25.1
7.6,15,15,23.4
7.6,15,20,24
7.6,15,30,25.7
7.6,15,40,27.4
7.6,15,50,29
7.6,15,60,30.4
7.6,15,70,31.7
7.6,15,80,32.9
7.6,15,90,34
7.6,15,100,35
7.6,15,110,36
7.6,15,120,36.9
7.6,15,130,37.8
7.6,15,140,38.6
7.6,15,150,39.4
7.6,15,160,40.1
7.6,15,170,40.8
7.6,15,180,41.5
7.6,15,190,42.2
7.6,15,200,42.8
7.6,15,210,43.4
7.6,15,220,44
7.6,15,230,44.6
7.6,15,243,45
7.6,15.5,8,26.2
7.6,15.5,15,24.2
7.6,15.5,20,24.8
7.6,15.5,30,26.5
7.6,15.5,40,28.3
7.6,15.5,50,29.9
7.6,15.5,60,31.4
7.6,15.5,70,32.8
7.6,15.5,80,34
7.6,15.5,90,35.1
7.6,15.5,100,36.2
7.6,15.5,110,37.2
7.6,15.5,120,38.2
7.6,15.5,130,39
7.6,15.5,140,39.9
7.6,15.5,150,40.7
7.6,15.5,160,41.5
7.6,15.5,170,42.2
7.6,15.5,180,42.9
7.6,15.5,190,43.6
7.6,15.5,200,44.2
7.6,15.5,210,44.8
7.6,15.5,220,45.4
7.6,15.5,230,46
7.6,15.5,243,46.5
7.6,16,8,27.4
7.6,16,15,25
7.6,16,20,25.6
7.6,16,30,27.4
7.6,16,40,29.2
7.6,16,50,30.9
7.6,16,60,32.4
7.6,16,70,33.8
7.6,16,80,35.1
7.6,16,90,36.3
7.6,16,100,37.4
7.6,16,110,38.4
7.6,16,120,39.4
7.6,16,130,40.3
7.6,16,140,41.2
7.6,16,150,42
7.6,16,160,42.8
7.6,16,170,43.6
7.6,16,180,44.3
7.6,16,190,45
7.6,16,200,45.6
7.6,16,210,46.3
7.6,16,220,46.9
7.6,16,230,47.5
7.6,16,243,48
7.6,16.5,8,28.6
7.6,16.5,15,25.8
7.6,16.5,20,26.4
7.6,16.5,30,28.2
7.6,16.5,40,30.1
7.6,16.5,50,31.9
7.6,16.5,60,33.4
7.6,16.5,70,34.9
7.6,16.5,80,36.2
7.6,16.5,90,37.4
7.6,16.5,100,38.5
7.6,16.5,110,39.6
7.6,16.5,120,40.6
7.6,16.5,130,41.6
7.6,16.5,140,42.4
7.6,16.5,150,43.3
7.6,16.5,160,44.1
7.6,16.5,170,44.9
7.6,16.5,180,45.7
7.6,16.5,190,46.4
7.6,16.5,200,47.1
7.6,16.5,210,47.7
7.6,16.5,220,48.4
7.6,16.5,230,49
7.6,16.5,243,49.5
7.6,17,8,29.9
7.6,17,15,26.6
7.6,17,20,27.2
7.6,17,30,29.1
7.6,17,40,31
7.6,17,50,32.8
7.6,17,60,34.4
7.6,17,70,35.9
7.6,17,80,37.2
7.6,17,90,38.5
7.6,17,100,39.7
7.6,17,110,40.8
7.6,17,120,41.9
7.6,17,130,42.8
7.6,17,140,43.7
7.6,17,150,44.6
7.6,17,160,45.4
7.6,17,170,46.3
7.6,17,180,47
7.6,17,190,47.8
7.6,17,200,48.5
7.6,17,210,49.2
7.6,17,220,49.8
7.6,17,230,50.5
7.6,17,243,51
7.6,17.5,8,31.3
7.6,17.5,15,27.5
7.6,17.5,20,28
7.6,17.5,30,29.9
7.6,17.5,40,31.9
7.6,17.5,50,33.8
7.6,17.5,60,35.4
7.6,17.5,70,37
7.6,17.5,80,38.3
7.6,17.5,90,39.6
7.6,17.5,100,40.9
7.6,17.5,110,42
7.6,17.5,120,43.1
7.6,17.5,130,44.1
7.6,17.5,140,45
7.6,17.5,150,45.9
7.6,17.5,160,46.8
7.6,17.5,170,47.6
7.6,17.5,180,48.4
7.6,17.5,190,49.2
7.6,17.5,200,49.9
7.6,17.5,210,50.6
7.6,17.5,220,51.3
7.6,17.5,230,52
7.6,17.5,243,52.6
7.6,18,8,32.8
7.6,18,15,28.3
7.6,18,20,28.8
7.6,18,30,30.8
7.6,18,40,32.8
7.6,18,50,34.7
7.6,18,60,36.4
7.6,18,70,38
7.6,18,80,39.4
7.6,18,90,40.8
7.6,18,100,42
7.6,18,110,43.2
7.6,18,120,44.3
7.6,18,130,45.3
7.6,18,140,46.3
7.6,18,150,47.2
7.6,18,160,48.1
7.6,18,170,49
7.6,18,180,49.8
7.6,18,190,50.6
7.6,18,200,51.4
7.6,18,210,52.1
7.6,18,220,52.8
7.6,18,230,53.5
7.6,18,243,54.1
7.6,18.5,8,34.4
7.6,18.5,15,29.1
7.6,18.5,20,29.6
7.6,18.5,30,31.6
7.6,18.5,40,33.7
7.6,18.5,50,35.7
7.6,18.5,60,37.4
7.6,18.5,70,39.1
7.6,18.5,80,40.5
7.6,18.5,90,41.9
7.6,18.5,100,43.2
7.6,18.5,110,44.4
7.6,18.5,120,45.5
7.6,18.5,130,46.6
7.6,18.5,140,47.6
7.6,18.5,150,48.6
7.6,18.5,160,49.5
7.6,18.5,170,50.3
7.6,18.5,180,51.2
7.6,18.5,190,52
7.6,18.5,200,52.8
7.6,18.5,210,53.5
7.6,18.5,220,54.3
7.6,18.5,230,55
7.6,18.5,243,55.6
7.6,19,8,36.2
7.6,19,15,30
7.6,19,20,30.4
7.6,19,30,32.5
7.6,19,40,34.6
7.6,19,50,36.6
7.6,19,60,38.4
7.6,19,70,40.1
7.6,19,80,41.6
7.6,19,90,43
7.6,19,100,44.3
7.6,19,110,45.6
7.6,19,120,46.7
7.6,19,130,47.8
7.6,19,140,48.9
7.6,19,150,49.8
7.6,19,160,50.8
7.6,19,170,51.7
7.6,19,180,52.6
7.6,19,190,53.4
7.6,19,200,54.2
7.6,19,210,55
7.6,19,220,55.7
7.6,19,230,56.5
7.6,19,243,57.1
7.6,19.5,8,38.2
7.6,19.5,15,30.8
7.6,19.5,20,31.2
7.6,19.5,30,33.3
7.6,19.5,40,35.5
7.6,19.5,50,37.6
7.6,19.5,60,39.4
7.6,19.5,70,41.1
7.6,19.5,80,42.7
7.6,19.5,90,44.1
7.6,19.5,100,45.5
7.6,19.5,110,46.8
7.6,19.5,120,48
7.6,19.5,130,49.1
7.6,19.5,140,50.1
7.6,19.5,150,51.2
7.6,19.5,160,52.1
7.6,19.5,170,53.1
7.6,19.5,180,54
7.6,19.5,190,54.8
7.6,19.5,200,55.6
7.6,19.5,210,56.4
7.6,19.5,220,57.2
7.6,19.5,230,57.9
7.6,19.5,243,58.6
7.6,20,8,40.3
7.6,20,15,31.7
7.6,20,20,32
7.6,20,30,34.2
7.6,20,40,36.4
7.6,20,50,38.5
7.6,20,60,40.4
7.6,20,70,42.2
7.6,20,80,43.8
7.6,20,90,45.2
7.6,20,100,46.6
7.6,20,110,48
7.6,20,120,49.2
7.6,20,130,50.3
7.6,20,140,51.4
7.6,20,150,52.5
7.6,20,160,53.5
7.6,20,170,54.4
7.6,20,180,55.3
7.6,20,190,56.3
7.6,20,200,57.1
7.6,20,210,57.9
7.6,20,220,58.7
7.6,20,230,59.4
7.6,20,243,60.1
7.7,0.05,8,0.2
7.7,0.05,15,0.2
7.7,0.05,20,0.2
7.7,0.05,30,0.2
7.7,0.05,40,0.2
7.7,0.05,50,0.2
7.7,0.05,60,0.2
7.7,0.05,70,0.2
7.7,0.05,80,0.2
7.7,0.05,90,0.2
7.7,0.05,100,0.2
7.7,0.05,110,0.2
7.7,0.05,120,0.2
7.7,0.05,130,0.2
7.7,0.05,140,0.2
7.7,0.05,150,0.2
7.7,0.05,160,0.2
7.7,0.05,170,0.2
7.7,0.05,180,0.2
7.7,0.05,190,0.2
7.7,0.05,200,0.2
7.7,0.05,210,0.2
7.7,0.05,220,0.2
7.7,0.05,230,0.2
7.7,0.05,243,0.2
7.7,1,8,1.6
7.7,1,15,1.7
7.7,1,20,1.8
7.7,1,30,1.9
7.7,1,40,2
7.7,1,50,2.2
7.7,1,60,2.3
7.7,1,70,2.4
7.7,1,80,2.5
7.7,1,90,2.5
7.7,1,100,2.6
7.7,1,110,2.7
7.7,1,120,2.8
7.7,1,130,2.8
7.7,1,140,2.9
7.7,1,150,2.9
7.7,1,160,3
7.7,1,170,3
7.7,1,180,3.1
7.7,1,190,3.1
7.7,1,200,3.2
7.7,1,210,3.2
7.7,1,220,3.3
7.7,1,230,3.3
7.7,1,243,3.4
7.7,1.5,8,2.4
7.7,1.5,15,2.5
7.7,1.5,20,2.7
7.7,1.5,30,2.9
7.7,1.5,40,3.1
7.7,1.5,50,3.2
7.7,1.5,60,3.4
7.7,1.5,70,3.5
7.7,1.5,80,3.7
7.7,1.5,90,3.8
7.7,1.5,100,3.9
7.7,1.5,110,4
7.7,1.5,120,4.1
7.7,1.5,130,4.2
7.7,1.5,140,4.3
7.7,1.5,150,4.4
7.7,1.5,160,4.5
7.7,1.5,170,4.5
7.7,1.5,180,4.6
7.7,1.5,190,4.7
7.7,1.5,200,4.8
7.7,1.5,210,4.8
7.7,1.5,220,4.9
7.7,1.5,230,5
7.7,1.5,243,5
7.7,2,8,3.2
7.7,2,15,3.3
7.7,2,20,3.5
7.7,2,30,3.8
7.7,2,40,4.1
7.7,2,50,4.3
7.7,2,60,4.5
7.7,2,70,4.7
7.7,2,80,4.9
7.7,2,90,5.1
7.7,2,100,5.2
7.7,2,110,5.3
7.7,2,120,5.5
7.7,2,130,5.6
7.7,2,140,5.7
7.7,2,150,5.8
7.7,2,160,5.9
7.7,2,170,6
7.7,2,180,6.2
7.7,2,190,6.3
7.7,2,200,6.3
7.7,2,210,6.4
7.7,2,220,6.5
7.7,2,230,6.6
7.7,2,243,6.7
7.7,2.5,8,4
7.7,2.5,15,4.2
7.7,2.5,20,4.4
7.7,2.5,30,4.8
7.7,2.5,40,5.1
7.7,2.5,50,5.4
7.7,2.5,60,5.7
7.7,2.5,70,5.9
7.7,2.5,80,6.1
7.7,2.5,90,6.3
7.7,2.5,100,6.5
7.7,2.5,110,6.7
7.7,2.5,120,6.8
7.7,2.5,130,7
7.7,2.5,140,7.1
7.7,2.5,150,7.3
7.7,2.5,160,7.4
7.7,2.5,170,7.6
7.7,2.5,180,7.7
7.7,2.5,190,7.8
7.7,2.5,200,7.9
7.7,2.5,210,8
7.7,2.5,220,8.1
7.7,2.5,230,8.2
7.7,2.5,243,8.3
7.7,3,8,4.8
7.7,3,15,5
7.7,3,20,5.3
7.7,3,30,5.7
7.7,3,40,6.1
7.7,3,50,6.5
7.7,3,60,6.8
7.7,3,70,7.1
7.7,3,80,7.3
7.7,3,90,7.6
7.7,3,100,7.8
7.7,3,110,8
7.7,3,120,8.2
7.7,3,130,8.4
7.7,3,140,8.6
7.7,3,150,8.7
7.7,3,160,8.9
7.7,3,170,9.1
7.7,3,180,9.2
7.7,3,190,9.4
7.7,3,200,9.5
7.7,3,210,9.6
7.7,3,220,9.7
7.7,3,230,9.9
7.7,3,243,10
7.7,3.5,8,5.7
7.7,3.5,15,5.9
7.7,3.5,20,6.2
7.7,3.5,30,6.7
7.7,3.5,40,7.1
7.7,3.5,50,7.5
7.7,3.5,60,7.9
7.7,3.5,70,8.2
7.7,3.5,80,8.5
7.7,3.5,90,8.8
7.7,3.5,100,9.1
7.7,3.5,110,9.3
7.7,3.5,120,9.6
7.7,3.5,130,9.8
7.7,3.5,140,10
7.7,3.5,150,10.2
7.7,3.5,160,10.4
7.7,3.5,170,10.6
7.7,3.5,180,10.7
7.7,3.5,190,10.9
7.7,3.5,200,11.1
7.7,3.5,210,11.2
7.7,3.5,220,11.4
7.7,3.5,230,11.5
7.7,3.5,243,11.6
7.7,4,8,6.5
7.7,4,15,6.7
7.7,4,20,7.1
7.7,4,30,7.7
7.7,4,40,8.2
7.7,4,50,8.6
7.7,4,60,9
7.7,4,70,9.4
7.7,4,80,9.8
7.7,4,90,10.1
7.7,4,100,10.4
7.7,4,110,10.7
7.7,4,120,10.9
7.7,4,130,11.2
7.7,4,140,11.4
7.7,4,150,11.7
7.7,4,160,11.9
7.7,4,170,12.1
7.7,4,180,12.3
7.7,4,190,12.5
7.7,4,200,12.6
7.7,4,210,12.8
7.7,4,220,13
7.7,4,230,13.2
7.7,4,243,13.3
7.7,4.5,8,7.3
7.7,4.5,15,7.5
7.7,4.5,20,8
7.7,4.5,30,8.6
7.7,4.5,40,9.2
7.7,4.5,50,9.7
7.7,4.5,60,10.2
7.7,4.5,70,10.6
7.7,4.5,80,11
7.7,4.5,90,11.3
7.7,4.5,100,11.7
7.7,4.5,110,12
7.7,4.5,120,12.3
7.7,4.5,130,12.6
7.7,4.5,140,12.8
7.7,4.5,150,13.1
7.7,4.5,160,13.3
7.7,4.5,170,13.6
7.7,4.5,180,13.8
7.7,4.5,190,14
7.7,4.5,200,14.2
7.7,4.5,210,14.4
7.7,4.5,220,14.6
7.7,4.5,230,14.8
7.7,4.5,243,15
7.7,5,8,8.2
7.7,5,15,8.4
7.7,5,20,8.8
7.7,5,30,9.6
7.7,5,40,10.2
7.7,5,50,10.8
7.7,5,60,11.3
7.7,5,70,11.8
7.7,5,80,12.2
7.7,5,90,12.6
7.7,5,100,13
7.7,5,110,13.3
7.7,5,120,13.7
7.7,5,130,14
7.7,5,140,14.3
7.7,5,150,14.6
7.7,5,160,14.8
7.7,5,170,15.1
7.7,5,180,15.3
7.7,5,190,15.6
7.7,5,200,15.8
7.7,5,210,16
7.7,5,220,16.2
7.7,5,230,16.4
7.7,5,243,16.6
7.7,5.5,8,9
7.7,5.5,15,9.2
7.7,5.5,20,9.7
7.7,5.5,30,10.5
7.7,5.5,40,11.2
7.7,5.5,50,11.8
7.7,5.5,60,12.4
7.7,5.5,70,12.9
7.7,5.5,80,13.4
7.7,5.5,90,13.9
7.7,5.5,100,14.3
7.7,5.5,110,14.6
7.7,5.5,120,15
7.7,5.5,130,15.4
7.7,5.5,140,15.7
7.7,5.5,150,16
7.7,5.5,160,16.3
7.7,5.5,170,16.6
7.7,5.5,180,16.8
7.7,5.5,190,17.1
7.7,5.5,200,17.4
7.7,5.5,210,17.6
7.7,5.5,220,17.8
7.7,5.5,230,18.1
7.7,5.5,243,18.2
7.7,6,8,9.9
7.7,6,15,10.1
7.7,6,20,10.6
7.7,6,30,11.5
7.7,6,40,12.2
7.7,6,50,12.9
7.7,6,60,13.5
7.7,6,70,14.1
7.7,6,80,14.6
7.7,6,90,15.1
7.7,6,100,15.6
7.7,6,110,16
7.7,6,120,16.4
7.7,6,130,16.7
7.7,6,140,17.1
7.7,6,150,17.4
7.7,6,160,17.8
7.7,6,170,18.1
7.7,6,180,18.4
7.7,6,190,18.7
7.7,6,200,18.9
7.7,6,210,19.2
7.7,6,220,19.5
7.7,6,230,19.7
7.7,6,243,19.9
7.7,6.5,8,10.7
7.7,6.5,15,10.9
7.7,6.5,20,11.5
7.7,6.5,30,12.4
7.7,6.5,40,13.2
7.7,6.5,50,14
7.7,6.5,60,14.7
7.7,6.5,70,15.3
7.7,6.5,80,15.8
7.7,6.5,90,16.4
7.7,6.5,100,16.8
7.7,6.5,110,17.3
7.7,6.5,120,17.7
7.7,6.5,130,18.1
7.7,6.5,140,18.5
7.7,6.5,150,18.9
7.7,6.5,160,19.2
7.7,6.5,170,19.6
7.7,6.5,180,19.9
7.7,6.5,190,20.2
7.7,6.5,200,20.5
7.7,6.5,210,20.8
7.7,6.5,220,21.1
7.7,6.5,230,21.3
7.7,6.5,243,21.6
7.7,7,8,11.6
7.7,7,15,11.8
7.7,7,20,12.4
7.7,7,30,13.4
7.7,7,40,14.2
7.7,7,50,15.1
7.7,7,60,15.8
7.7,7,70,16.4
7.7,7,80,17
7.7,7,90,17.6
7.7,7,100,18.1
7.7,7,110,18.6
7.7,7,120,19.1
7.7,7,130,19.5
7.7,7,140,19.9
7.7,7,150,20.3
7.7,7,160,20.7
7.7,7,170,21.1
7.7,7,180,21.4
7.7,7,190,21.8
7.7,7,200,22.1
7.7,7,210,22.4
7.7,7,220,22.7
7.7,7,230,23
7.7,7,243,23.2
7.7,7.5,8,12.4
7.7,7.5,15,12.6
7.7,7.5,20,13.3
7.7,7.5,30,14.3
7.7,7.5,40,15.3
7.7,7.5,50,16.1
7.7,7.5,60,16.9
7.7,7.5,70,17.6
7.7,7.5,80,18.3
7.7,7.5,90,18.9
7.7,7.5,100,19.4
7.7,7.5,110,20
7.7,7.5,120,20.5
7.7,7.5,130,20.9
7.7,7.5,140,21.4
7.7,7.5,150,21.8
7.7,7.5,160,22.2
7.7,7.5,170,22.6
7.7,7.5,180,23
7.7,7.5,190,23.3
7.7,7.5,200,23.6
7.7,7.5,210,24
7.7,7.5,220,24.3
7.7,7.5,230,24.6
7.7,7.5,243,24.9
7.7,8,8,13.3
7.7,8,15,13.4
7.7,8,20,14.2
7.7,8,30,15.3
7.7,8,40,16.3
7.7,8,50,17.2
7.7,8,60,18
7.7,8,70,18.8
7.7,8,80,19.5
7.7,8,90,20.1
7.7,8,100,20.7
7.7,8,110,21.3
7.7,8,120,21.8
7.7,8,130,22.3
7.7,8,140,22.8
7.7,8,150,23.2
7.7,8,160,23.7
7.7,8,170,24.1
7.7,8,180,24.5
7.7,8,190,24.9
7.7,8,200,25.2
7.7,8,210,25.6
7.7,8,220,25.9
